11.3830 	INFO 	Loaded monitor calibration from ['2025_08_11 21:31']
12.7130 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.7183 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='thanks ', units='height', win=Window(...), wrapWidth=1)
0.0033 	EXP 	text_2: autoDraw = True
1.0123 	EXP 	Imported data/condd.xlsx as conditions, 4 conditions, 4 params
1.0127 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0180 	EXP 	text_2: autoDraw = False
1.0180 	EXP 	text_2: autoDraw = False
1.0180 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
1.0180 	EXP 	text: height = np.float64(0.05)
1.0180 	EXP 	text: height = np.float64(0.05)
1.0180 	EXP 	text: height = np.float64(0.05)
1.0180 	EXP 	text: text = 'RED'
1.0180 	EXP 	fixation: autoDraw = True
1.5156 	INFO 	Keyboard events cleared
1.5154 	EXP 	fixation: autoDraw = False
1.5154 	EXP 	text: autoDraw = True
2.8877 	EXP 	Device response: <KeyPress from None: t=2.867991200007964, value=r, duration=None>
2.8879 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.8924 	DATA 	Keypress: r
2.8974 	EXP 	fixation: autoDraw = False
2.8974 	EXP 	text: autoDraw = False
2.8974 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
2.8974 	EXP 	text: height = np.float64(0.05)
2.8974 	EXP 	text: height = np.float64(0.05)
2.8974 	EXP 	text: height = np.float64(0.05)
2.8974 	EXP 	text: text = 'BLUE'
2.8974 	EXP 	fixation: autoDraw = True
2.9977 	EXP 	Device response: <KeyPress from None: t=2.867991200007964, value=r, duration=0.11930679995566607>
3.3975 	INFO 	Keyboard events cleared
3.3974 	EXP 	fixation: autoDraw = False
3.3974 	EXP 	text: autoDraw = True
4.0137 	EXP 	Device response: <KeyPress from None: t=4.006923799985088, value=b, duration=None>
4.0139 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
4.0165 	DATA 	Keypress: b
4.0302 	EXP 	fixation: autoDraw = False
4.0302 	EXP 	text: autoDraw = False
4.0302 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
4.0302 	EXP 	text: height = np.float64(0.05)
4.0302 	EXP 	text: height = np.float64(0.05)
4.0302 	EXP 	text: height = np.float64(0.05)
4.0302 	EXP 	text: text = 'RED'
4.0302 	EXP 	fixation: autoDraw = True
4.1139 	EXP 	Device response: <KeyPress from None: t=4.006923799985088, value=b, duration=0.09215420001419261>
4.5138 	INFO 	Keyboard events cleared
4.5136 	EXP 	fixation: autoDraw = False
4.5136 	EXP 	text: autoDraw = True
5.9131 	EXP 	Device response: <KeyPress from None: t=5.904321699985303, value=b, duration=None>
5.9135 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
5.9186 	DATA 	Keypress: b
5.9292 	EXP 	fixation: autoDraw = False
5.9292 	EXP 	text: autoDraw = False
5.9292 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
5.9292 	EXP 	text: height = np.float64(0.05)
5.9292 	EXP 	text: height = np.float64(0.05)
5.9292 	EXP 	text: height = np.float64(0.05)
5.9292 	EXP 	text: text = 'BLUE'
5.9292 	EXP 	fixation: autoDraw = True
5.9796 	EXP 	Device response: <KeyPress from None: t=5.904321699985303, value=b, duration=0.06664119998458773>
6.4126 	INFO 	Keyboard events cleared
6.4124 	EXP 	fixation: autoDraw = False
6.4124 	EXP 	text: autoDraw = True
7.6621 	EXP 	Device response: <KeyPress from None: t=7.656154099968262, value=r, duration=None>
7.6625 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
7.6644 	DATA 	Keypress: r
7.6782 	EXP 	fixation: autoDraw = False
7.6782 	EXP 	text: autoDraw = False
7.6782 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
7.6782 	EXP 	text: text = 'BLUE'
7.6782 	EXP 	fixation: autoDraw = True
7.7952 	EXP 	Device response: <KeyPress from None: t=7.656154099968262, value=r, duration=0.1324023000197485>
8.1778 	INFO 	Keyboard events cleared
8.1777 	EXP 	fixation: autoDraw = False
8.1777 	EXP 	text: autoDraw = True
9.0777 	EXP 	Device response: <KeyPress from None: t=9.065150999987964, value=r, duration=None>
9.0781 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
9.0831 	DATA 	Keypress: r
9.0940 	EXP 	fixation: autoDraw = False
9.0940 	EXP 	text: autoDraw = False
9.0940 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
9.0940 	EXP 	text: height = np.float64(0.05)
9.0940 	EXP 	text: height = np.float64(0.05)
9.0940 	EXP 	text: height = np.float64(0.05)
9.0940 	EXP 	text: text = 'RED'
9.0940 	EXP 	fixation: autoDraw = True
9.1611 	EXP 	Device response: <KeyPress from None: t=9.065150999987964, value=r, duration=0.08731959998840466>
9.5772 	INFO 	Keyboard events cleared
9.5770 	EXP 	fixation: autoDraw = False
9.5770 	EXP 	text: autoDraw = True
10.7099 	EXP 	Device response: <KeyPress from None: t=10.704624500009231, value=b, duration=None>
10.7103 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
10.7153 	DATA 	Keypress: b
10.7262 	EXP 	fixation: autoDraw = False
10.7262 	EXP 	text: autoDraw = False
10.7262 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
10.7262 	EXP 	text: height = np.float64(0.05)
10.7262 	EXP 	text: height = np.float64(0.05)
10.7262 	EXP 	text: height = np.float64(0.05)
10.7262 	EXP 	text: text = 'BLUE'
10.7262 	EXP 	fixation: autoDraw = True
10.7767 	EXP 	Device response: <KeyPress from None: t=10.704624500009231, value=b, duration=0.06778129999293014>
11.2094 	INFO 	Keyboard events cleared
11.2092 	EXP 	fixation: autoDraw = False
11.2092 	EXP 	text: autoDraw = True
12.3256 	EXP 	Device response: <KeyPress from None: t=12.322216500004288, value=b, duration=None>
12.3259 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
12.3307 	DATA 	Keypress: b
12.3419 	EXP 	fixation: autoDraw = False
12.3419 	EXP 	text: autoDraw = False
12.3419 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
12.3419 	EXP 	text: height = np.float64(0.05)
12.3419 	EXP 	text: height = np.float64(0.05)
12.3419 	EXP 	text: height = np.float64(0.05)
12.3419 	EXP 	text: text = 'RED'
12.3419 	EXP 	fixation: autoDraw = True
12.3924 	EXP 	Device response: <KeyPress from None: t=12.322216500004288, value=b, duration=0.062041600001975894>
12.8251 	INFO 	Keyboard events cleared
12.8249 	EXP 	fixation: autoDraw = False
12.8249 	EXP 	text: autoDraw = True
13.7596 	DATA 	Keypress: r
13.7748 	EXP 	Device response: <KeyPress from None: t=13.758929700008593, value=r, duration=None>
13.7752 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
13.7910 	EXP 	fixation: autoDraw = False
13.7910 	EXP 	text: autoDraw = False
13.7910 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
13.7910 	EXP 	text: height = np.float64(0.05)
13.7910 	EXP 	text: height = np.float64(0.05)
13.7910 	EXP 	text: height = np.float64(0.05)
13.7910 	EXP 	text: text = 'BLUE'
13.7910 	EXP 	fixation: autoDraw = True
13.8747 	EXP 	Device response: <KeyPress from None: t=13.758929700008593, value=r, duration=0.10301329998765141>
14.2909 	INFO 	Keyboard events cleared
14.2907 	EXP 	fixation: autoDraw = False
14.2907 	EXP 	text: autoDraw = True
15.0073 	EXP 	Device response: <KeyPress from None: t=14.99812020000536, value=b, duration=None>
15.0077 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
15.0125 	DATA 	Keypress: b
15.0234 	EXP 	fixation: autoDraw = False
15.0234 	EXP 	text: autoDraw = False
15.0234 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
15.0234 	EXP 	text: height = np.float64(0.05)
15.0234 	EXP 	text: height = np.float64(0.05)
15.0234 	EXP 	text: height = np.float64(0.05)
15.0234 	EXP 	text: text = 'RED'
15.0234 	EXP 	fixation: autoDraw = True
15.0739 	EXP 	Device response: <KeyPress from None: t=14.99812020000536, value=b, duration=0.07288140000309795>
15.5068 	INFO 	Keyboard events cleared
15.5066 	EXP 	fixation: autoDraw = False
15.5066 	EXP 	text: autoDraw = True
16.0733 	EXP 	Device response: <KeyPress from None: t=16.07028809998883, value=r, duration=None>
16.0736 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
16.0788 	DATA 	Keypress: r
16.0895 	EXP 	fixation: autoDraw = False
16.0895 	EXP 	text: autoDraw = False
16.0895 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.0895 	EXP 	text: height = np.float64(0.05)
16.0895 	EXP 	text: height = np.float64(0.05)
16.0895 	EXP 	text: height = np.float64(0.05)
16.0895 	EXP 	text: text = 'BLUE'
16.0895 	EXP 	fixation: autoDraw = True
16.1567 	EXP 	Device response: <KeyPress from None: t=16.07028809998883, value=r, duration=0.0740786999813281>
16.5727 	INFO 	Keyboard events cleared
16.5725 	EXP 	fixation: autoDraw = False
16.5725 	EXP 	text: autoDraw = True
18.3717 	EXP 	Device response: <KeyPress from None: t=18.358466000005137, value=r, duration=None>
18.3721 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
18.3771 	DATA 	Keypress: r
18.3880 	EXP 	fixation: autoDraw = False
18.3880 	EXP 	text: autoDraw = False
18.3880 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
18.3880 	EXP 	text: height = np.float64(0.05)
18.3880 	EXP 	text: height = np.float64(0.05)
18.3880 	EXP 	text: height = np.float64(0.05)
18.3880 	EXP 	text: text = 'RED'
18.3880 	EXP 	fixation: autoDraw = True
18.4551 	EXP 	Device response: <KeyPress from None: t=18.358466000005137, value=r, duration=0.0851929999771528>
18.8713 	INFO 	Keyboard events cleared
18.8711 	EXP 	fixation: autoDraw = False
18.8711 	EXP 	text: autoDraw = True
19.6543 	EXP 	Device response: <KeyPress from None: t=19.65168949996587, value=b, duration=None>
19.6546 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
19.6564 	DATA 	Keypress: b
19.6705 	EXP 	fixation: autoDraw = False
19.6705 	EXP 	text: autoDraw = False
19.6705 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
19.6705 	EXP 	text: text = 'RED'
19.6705 	EXP 	fixation: autoDraw = True
19.7544 	EXP 	Device response: <KeyPress from None: t=19.65168949996587, value=b, duration=0.08720510004786775>
20.1538 	INFO 	Keyboard events cleared
20.1537 	EXP 	fixation: autoDraw = False
20.1537 	EXP 	text: autoDraw = True
20.9702 	EXP 	Device response: <KeyPress from None: t=20.96204349998152, value=b, duration=None>
20.9706 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
20.9756 	DATA 	Keypress: b
20.9864 	EXP 	fixation: autoDraw = False
20.9864 	EXP 	text: autoDraw = False
20.9864 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
20.9864 	EXP 	text: height = np.float64(0.05)
20.9864 	EXP 	text: height = np.float64(0.05)
20.9864 	EXP 	text: height = np.float64(0.05)
20.9864 	EXP 	text: text = 'BLUE'
20.9864 	EXP 	fixation: autoDraw = True
21.0868 	EXP 	Device response: <KeyPress from None: t=20.96204349998152, value=b, duration=0.11887960002059117>
21.4696 	INFO 	Keyboard events cleared
21.4694 	EXP 	fixation: autoDraw = False
21.4694 	EXP 	text: autoDraw = True
22.1027 	EXP 	Device response: <KeyPress from None: t=22.10109690000536, value=r, duration=None>
22.1031 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
22.1048 	DATA 	Keypress: r
22.1191 	EXP 	fixation: autoDraw = False
22.1191 	EXP 	text: autoDraw = False
22.1191 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.1191 	EXP 	text: text = 'BLUE'
22.1191 	EXP 	fixation: autoDraw = True
22.1861 	EXP 	Device response: <KeyPress from None: t=22.10109690000536, value=r, duration=0.07751019997522235>
22.6021 	INFO 	Keyboard events cleared
22.6019 	EXP 	fixation: autoDraw = False
22.6019 	EXP 	text: autoDraw = True
23.2540 	DATA 	Keypress: b
23.2688 	EXP 	Device response: <KeyPress from None: t=23.253432800003793, value=b, duration=None>
23.2692 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
23.2850 	EXP 	fixation: autoDraw = False
23.2850 	EXP 	text: autoDraw = False
23.2850 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
23.2850 	EXP 	text: height = np.float64(0.05)
23.2850 	EXP 	text: height = np.float64(0.05)
23.2850 	EXP 	text: height = np.float64(0.05)
23.2850 	EXP 	text: text = 'RED'
23.2850 	EXP 	fixation: autoDraw = True
23.3685 	EXP 	Device response: <KeyPress from None: t=23.253432800003793, value=b, duration=0.11284620000515133>
23.7848 	INFO 	Keyboard events cleared
23.7846 	EXP 	fixation: autoDraw = False
23.7846 	EXP 	text: autoDraw = True
24.3015 	EXP 	Device response: <KeyPress from None: t=24.290938699967228, value=r, duration=None>
24.3019 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
24.3069 	DATA 	Keypress: r
24.3176 	EXP 	fixation: autoDraw = False
24.3176 	EXP 	text: autoDraw = False
24.3176 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.3176 	EXP 	text: height = np.float64(0.05)
24.3176 	EXP 	text: height = np.float64(0.05)
24.3176 	EXP 	text: height = np.float64(0.05)
24.3176 	EXP 	text: text = 'BLUE'
24.3176 	EXP 	fixation: autoDraw = True
24.3679 	EXP 	Device response: <KeyPress from None: t=24.290938699967228, value=r, duration=0.07173880003392696>
24.8175 	INFO 	Keyboard events cleared
24.8173 	EXP 	fixation: autoDraw = False
24.8173 	EXP 	text: autoDraw = True
25.7340 	EXP 	Device response: <KeyPress from None: t=25.733074099989608, value=r, duration=None>
25.7344 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
25.7362 	DATA 	Keypress: r
25.7501 	EXP 	fixation: autoDraw = False
25.7501 	EXP 	text: autoDraw = False
25.7501 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
25.7501 	EXP 	text: text = 'BLUE'
25.7501 	EXP 	fixation: autoDraw = True
25.8339 	EXP 	Device response: <KeyPress from None: t=25.733074099989608, value=r, duration=0.09155299997655675>
26.2498 	INFO 	Keyboard events cleared
26.2497 	EXP 	fixation: autoDraw = False
26.2497 	EXP 	text: autoDraw = True
26.9664 	EXP 	Device response: <KeyPress from None: t=26.95815630001016, value=b, duration=None>
26.9668 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
26.9717 	DATA 	Keypress: b
26.9826 	EXP 	fixation: autoDraw = False
26.9826 	EXP 	text: autoDraw = False
26.9826 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
26.9826 	EXP 	text: height = np.float64(0.05)
26.9826 	EXP 	text: height = np.float64(0.05)
26.9826 	EXP 	text: height = np.float64(0.05)
26.9826 	EXP 	text: text = 'RED'
26.9826 	EXP 	fixation: autoDraw = True
27.0664 	EXP 	Device response: <KeyPress from None: t=26.95815630001016, value=b, duration=0.10711839998839423>
27.4657 	INFO 	Keyboard events cleared
27.4656 	EXP 	fixation: autoDraw = False
27.4656 	EXP 	text: autoDraw = True
28.0491 	EXP 	Device response: <KeyPress from None: t=28.045097399968654, value=r, duration=None>
28.0494 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
28.0514 	DATA 	Keypress: r
28.0652 	EXP 	fixation: autoDraw = False
28.0652 	EXP 	text: autoDraw = False
28.0652 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
28.0652 	EXP 	text: text = 'RED'
28.0652 	EXP 	fixation: autoDraw = True
28.1490 	EXP 	Device response: <KeyPress from None: t=28.045097399968654, value=r, duration=0.09653520002029836>
28.5651 	INFO 	Keyboard events cleared
28.5649 	EXP 	fixation: autoDraw = False
28.5649 	EXP 	text: autoDraw = True
29.5665 	DATA 	Keypress: b
29.5816 	EXP 	Device response: <KeyPress from None: t=29.56602649996057, value=b, duration=None>
29.5820 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
29.5977 	EXP 	fixation: autoDraw = False
29.5977 	EXP 	text: autoDraw = False
29.5977 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
29.5977 	EXP 	text: text = 'RED'
29.5977 	EXP 	fixation: autoDraw = True
29.6981 	EXP 	Device response: <KeyPress from None: t=29.56602649996057, value=b, duration=0.12790310004493222>
30.0975 	INFO 	Keyboard events cleared
30.0973 	EXP 	fixation: autoDraw = False
30.0973 	EXP 	text: autoDraw = True
31.3135 	EXP 	Device response: <KeyPress from None: t=31.310719700006302, value=r, duration=None>
31.3139 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
31.3156 	DATA 	Keypress: r
31.3298 	EXP 	fixation: autoDraw = False
31.3298 	EXP 	text: autoDraw = False
31.3298 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
31.3298 	EXP 	text: text = 'RED'
31.3298 	EXP 	fixation: autoDraw = True
31.3972 	EXP 	Device response: <KeyPress from None: t=31.310719700006302, value=r, duration=0.08530959999188781>
31.8130 	INFO 	Keyboard events cleared
31.8128 	EXP 	fixation: autoDraw = False
31.8128 	EXP 	text: autoDraw = True
32.9960 	EXP 	Device response: <KeyPress from None: t=32.99211859999923, value=b, duration=None>
32.9964 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
33.0014 	DATA 	Keypress: b
33.0121 	EXP 	fixation: autoDraw = False
33.0121 	EXP 	text: autoDraw = False
33.0121 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
33.0121 	EXP 	text: height = np.float64(0.05)
33.0121 	EXP 	text: height = np.float64(0.05)
33.0121 	EXP 	text: height = np.float64(0.05)
33.0121 	EXP 	text: text = 'BLUE'
33.0121 	EXP 	fixation: autoDraw = True
33.0957 	EXP 	Device response: <KeyPress from None: t=32.99211859999923, value=b, duration=0.10116449999623>
33.5119 	INFO 	Keyboard events cleared
33.5118 	EXP 	fixation: autoDraw = False
33.5118 	EXP 	text: autoDraw = True
34.1799 	DATA 	Keypress: b
34.1952 	EXP 	Device response: <KeyPress from None: t=34.17893260001438, value=b, duration=None>
34.1957 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
34.2113 	EXP 	fixation: autoDraw = False
34.2113 	EXP 	text: autoDraw = False
34.2113 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
34.2113 	EXP 	text: text = 'BLUE'
34.2113 	EXP 	fixation: autoDraw = True
34.2953 	EXP 	Device response: <KeyPress from None: t=34.17893260001438, value=b, duration=0.11246049997862428>
34.7111 	INFO 	Keyboard events cleared
34.7110 	EXP 	fixation: autoDraw = False
34.7110 	EXP 	text: autoDraw = True
35.3111 	EXP 	Device response: <KeyPress from None: t=35.29644040000858, value=r, duration=None>
35.3114 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
35.3163 	DATA 	Keypress: r
35.3273 	EXP 	fixation: autoDraw = False
35.3273 	EXP 	text: autoDraw = False
35.3273 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
35.3273 	EXP 	text: height = np.float64(0.05)
35.3273 	EXP 	text: height = np.float64(0.05)
35.3273 	EXP 	text: height = np.float64(0.05)
35.3273 	EXP 	text: text = 'RED'
35.3273 	EXP 	fixation: autoDraw = True
35.4108 	EXP 	Device response: <KeyPress from None: t=35.29644040000858, value=r, duration=0.10720149998087436>
35.8103 	INFO 	Keyboard events cleared
35.8102 	EXP 	fixation: autoDraw = False
35.8102 	EXP 	text: autoDraw = True
37.7926 	EXP 	Device response: <KeyPress from None: t=37.78231959999539, value=b, duration=None>
