17.9066 	INFO 	Loaded monitor calibration from ['2025_08_11 21:31']
9.5827 	DATA 	Keypress: b
9.5968 	EXP 	fixation: autoDraw = False
9.5968 	EXP 	text: autoDraw = False
9.5968 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.5968 	EXP 	text: text = 'BLUE'
9.5968 	EXP 	fixation: autoDraw = True
9.6801 	EXP 	Device response: <KeyPress from None: t=9.573858899995685, value=b, duration=0.09338540001772344>
10.0962 	INFO 	Keyboard events cleared
10.0961 	EXP 	fixation: autoDraw = False
10.0961 	EXP 	text: autoDraw = True
11.0964 	EXP 	Device response: <KeyPress from None: t=11.090304500015918, value=r, duration=None>
11.0968 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
11.1019 	DATA 	Keypress: r
11.1124 	EXP 	fixation: autoDraw = False
11.1124 	EXP 	text: autoDraw = False
11.1124 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
11.1124 	EXP 	text: height = np.float64(0.05)
11.1124 	EXP 	text: height = np.float64(0.05)
11.1124 	EXP 	text: height = np.float64(0.05)
11.1124 	EXP 	text: text = 'RED'
11.1124 	EXP 	fixation: autoDraw = True
11.2294 	EXP 	Device response: <KeyPress from None: t=11.090304500015918, value=r, duration=0.12649380002403632>
11.6124 	INFO 	Keyboard events cleared
11.6122 	EXP 	fixation: autoDraw = False
11.6122 	EXP 	text: autoDraw = True
12.5285 	EXP 	Device response: <KeyPress from None: t=12.515550400014035, value=r, duration=None>
12.5289 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
12.5308 	DATA 	Keypress: r
12.5449 	EXP 	fixation: autoDraw = False
12.5449 	EXP 	text: autoDraw = False
12.5449 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
12.5449 	EXP 	text: text = 'RED'
12.5449 	EXP 	fixation: autoDraw = True
12.6286 	EXP 	Device response: <KeyPress from None: t=12.515550400014035, value=r, duration=0.11237599997548386>
13.0448 	INFO 	Keyboard events cleared
13.0446 	EXP 	fixation: autoDraw = False
13.0446 	EXP 	text: autoDraw = True
13.9445 	EXP 	Device response: <KeyPress from None: t=13.943984200013801, value=b, duration=None>
13.9449 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
13.9505 	DATA 	Keypress: b
13.9606 	EXP 	fixation: autoDraw = False
13.9606 	EXP 	text: autoDraw = False
13.9606 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
13.9606 	EXP 	text: height = np.float64(0.05)
13.9606 	EXP 	text: height = np.float64(0.05)
13.9606 	EXP 	text: height = np.float64(0.05)
13.9606 	EXP 	text: text = 'BLUE'
13.9606 	EXP 	fixation: autoDraw = True
14.0776 	EXP 	Device response: <KeyPress from None: t=13.943984200013801, value=b, duration=0.12269869999727234>
14.4603 	INFO 	Keyboard events cleared
14.4602 	EXP 	fixation: autoDraw = False
14.4602 	EXP 	text: autoDraw = True
15.1274 	EXP 	Device response: <KeyPress from None: t=15.126553100009914, value=b, duration=None>
15.1277 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
15.1295 	DATA 	Keypress: b
15.1433 	EXP 	fixation: autoDraw = False
15.1433 	EXP 	text: autoDraw = False
15.1433 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
15.1433 	EXP 	text: text = 'BLUE'
15.1433 	EXP 	fixation: autoDraw = True
15.2439 	EXP 	Device response: <KeyPress from None: t=15.126553100009914, value=b, duration=0.11634290002984926>
15.6431 	INFO 	Keyboard events cleared
15.6429 	EXP 	fixation: autoDraw = False
15.6429 	EXP 	text: autoDraw = True
16.7927 	EXP 	Device response: <KeyPress from None: t=16.783851700020023, value=r, duration=None>
16.7931 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
16.7978 	DATA 	Keypress: r
16.8088 	EXP 	fixation: autoDraw = False
16.8088 	EXP 	text: autoDraw = False
16.8088 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.8088 	EXP 	text: height = np.float64(0.05)
16.8088 	EXP 	text: height = np.float64(0.05)
16.8088 	EXP 	text: height = np.float64(0.05)
16.8088 	EXP 	text: text = 'RED'
16.8088 	EXP 	fixation: autoDraw = True
16.9426 	EXP 	Device response: <KeyPress from None: t=16.783851700020023, value=r, duration=0.14372390002245083>
17.3087 	INFO 	Keyboard events cleared
17.3086 	EXP 	fixation: autoDraw = False
17.3086 	EXP 	text: autoDraw = True
17.8421 	EXP 	Device response: <KeyPress from None: t=17.831893800001126, value=r, duration=None>
17.8425 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
17.8444 	DATA 	Keypress: r
17.8582 	EXP 	fixation: autoDraw = False
17.8582 	EXP 	text: autoDraw = False
17.8582 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
17.8582 	EXP 	text: text = 'RED'
17.8582 	EXP 	fixation: autoDraw = True
17.9752 	EXP 	Device response: <KeyPress from None: t=17.831893800001126, value=r, duration=0.1373804000322707>
18.3581 	INFO 	Keyboard events cleared
18.3579 	EXP 	fixation: autoDraw = False
18.3579 	EXP 	text: autoDraw = True
19.4077 	EXP 	Device response: <KeyPress from None: t=19.403969200036954, value=b, duration=None>
19.4081 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
19.4134 	DATA 	Keypress: b
19.4238 	EXP 	fixation: autoDraw = False
19.4238 	EXP 	text: autoDraw = False
19.4238 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
19.4238 	EXP 	text: height = np.float64(0.05)
19.4238 	EXP 	text: height = np.float64(0.05)
19.4238 	EXP 	text: height = np.float64(0.05)
19.4238 	EXP 	text: text = 'BLUE'
19.4238 	EXP 	fixation: autoDraw = True
19.5243 	EXP 	Device response: <KeyPress from None: t=19.403969200036954, value=b, duration=0.11496729997452348>
19.9237 	INFO 	Keyboard events cleared
19.9235 	EXP 	fixation: autoDraw = False
19.9235 	EXP 	text: autoDraw = True
20.3235 	EXP 	Device response: <KeyPress from None: t=20.309390700014774, value=b, duration=None>
20.3238 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
20.3285 	DATA 	Keypress: b
20.3397 	EXP 	fixation: autoDraw = False
20.3397 	EXP 	text: autoDraw = False
20.3397 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
20.3397 	EXP 	text: height = np.float64(0.05)
20.3397 	EXP 	text: height = np.float64(0.05)
20.3397 	EXP 	text: height = np.float64(0.05)
20.3397 	EXP 	text: text = 'RED'
20.3397 	EXP 	fixation: autoDraw = True
20.4399 	EXP 	Device response: <KeyPress from None: t=20.309390700014774, value=b, duration=0.12871289998292923>
20.8231 	INFO 	Keyboard events cleared
20.8228 	EXP 	fixation: autoDraw = False
20.8228 	EXP 	text: autoDraw = True
21.8393 	EXP 	Device response: <KeyPress from None: t=21.83633820002433, value=b, duration=None>
21.8396 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
21.8450 	DATA 	Keypress: b
21.8556 	EXP 	fixation: autoDraw = False
21.8556 	EXP 	text: autoDraw = False
21.8556 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
21.8556 	EXP 	text: height = np.float64(0.05)
21.8556 	EXP 	text: height = np.float64(0.05)
21.8556 	EXP 	text: height = np.float64(0.05)
21.8556 	EXP 	text: text = 'BLUE'
21.8556 	EXP 	fixation: autoDraw = True
21.9393 	EXP 	Device response: <KeyPress from None: t=21.83633820002433, value=b, duration=0.09975960000883788>
22.3389 	INFO 	Keyboard events cleared
22.3387 	EXP 	fixation: autoDraw = False
22.3387 	EXP 	text: autoDraw = True
22.8721 	EXP 	Device response: <KeyPress from None: t=22.863629800034687, value=b, duration=None>
22.8724 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
22.8742 	DATA 	Keypress: b
22.8883 	EXP 	fixation: autoDraw = False
22.8883 	EXP 	text: autoDraw = False
22.8883 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
22.8883 	EXP 	text: text = 'BLUE'
22.8883 	EXP 	fixation: autoDraw = True
22.9720 	EXP 	Device response: <KeyPress from None: t=22.863629800034687, value=b, duration=0.0989689999842085>
23.3715 	INFO 	Keyboard events cleared
23.3714 	EXP 	fixation: autoDraw = False
23.3714 	EXP 	text: autoDraw = True
24.2046 	EXP 	Device response: <KeyPress from None: t=24.19464080000762, value=r, duration=None>
24.2050 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
24.2104 	DATA 	Keypress: r
24.2207 	EXP 	fixation: autoDraw = False
24.2207 	EXP 	text: autoDraw = False
24.2207 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.2207 	EXP 	text: height = np.float64(0.05)
24.2207 	EXP 	text: height = np.float64(0.05)
24.2207 	EXP 	text: height = np.float64(0.05)
24.2207 	EXP 	text: text = 'RED'
24.2207 	EXP 	fixation: autoDraw = True
24.3045 	EXP 	Device response: <KeyPress from None: t=24.19464080000762, value=r, duration=0.0950536000309512>
24.7040 	INFO 	Keyboard events cleared
24.7039 	EXP 	fixation: autoDraw = False
24.7039 	EXP 	text: autoDraw = True
25.0706 	EXP 	Device response: <KeyPress from None: t=25.057894900033716, value=r, duration=None>
25.0710 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
25.0728 	DATA 	Keypress: r
25.0869 	EXP 	fixation: autoDraw = False
25.0869 	EXP 	text: autoDraw = False
25.0869 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
25.0869 	EXP 	text: text = 'RED'
25.0869 	EXP 	fixation: autoDraw = True
25.1706 	EXP 	Device response: <KeyPress from None: t=25.057894900033716, value=r, duration=0.10263669997220859>
25.5701 	INFO 	Keyboard events cleared
25.5699 	EXP 	fixation: autoDraw = False
25.5699 	EXP 	text: autoDraw = True
26.3697 	EXP 	Device response: <KeyPress from None: t=26.36235840001609, value=b, duration=None>
26.3700 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
26.3754 	DATA 	Keypress: b
26.3860 	EXP 	fixation: autoDraw = False
26.3860 	EXP 	text: autoDraw = False
26.3860 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
26.3860 	EXP 	text: height = np.float64(0.05)
26.3860 	EXP 	text: height = np.float64(0.05)
26.3860 	EXP 	text: height = np.float64(0.05)
26.3860 	EXP 	text: text = 'BLUE'
26.3860 	EXP 	fixation: autoDraw = True
26.5365 	EXP 	Device response: <KeyPress from None: t=26.36235840001609, value=b, duration=0.1628519999794662>
26.8693 	INFO 	Keyboard events cleared
26.8691 	EXP 	fixation: autoDraw = False
26.8691 	EXP 	text: autoDraw = True
27.8526 	EXP 	Device response: <KeyPress from None: t=27.851589300029445, value=r, duration=None>
27.8530 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
27.8584 	DATA 	Keypress: r
27.8685 	EXP 	fixation: autoDraw = False
27.8685 	EXP 	text: autoDraw = False
27.8685 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
27.8685 	EXP 	text: height = np.float64(0.05)
27.8685 	EXP 	text: height = np.float64(0.05)
27.8685 	EXP 	text: height = np.float64(0.05)
27.8685 	EXP 	text: text = 'RED'
27.8685 	EXP 	fixation: autoDraw = True
27.9694 	EXP 	Device response: <KeyPress from None: t=27.851589300029445, value=r, duration=0.11745159997371957>
28.3683 	INFO 	Keyboard events cleared
28.3681 	EXP 	fixation: autoDraw = False
28.3681 	EXP 	text: autoDraw = True
28.9348 	EXP 	Device response: <KeyPress from None: t=28.932805699994788, value=r, duration=None>
28.9352 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
28.9402 	DATA 	Keypress: r
28.9511 	EXP 	fixation: autoDraw = False
28.9511 	EXP 	text: autoDraw = False
28.9511 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
28.9511 	EXP 	text: height = np.float64(0.05)
28.9511 	EXP 	text: height = np.float64(0.05)
28.9511 	EXP 	text: height = np.float64(0.05)
28.9511 	EXP 	text: text = 'BLUE'
28.9511 	EXP 	fixation: autoDraw = True
29.0349 	EXP 	Device response: <KeyPress from None: t=28.932805699994788, value=r, duration=0.09564990003127605>
29.4344 	INFO 	Keyboard events cleared
29.4342 	EXP 	fixation: autoDraw = False
29.4342 	EXP 	text: autoDraw = True
30.2025 	DATA 	Keypress: b
30.2175 	EXP 	Device response: <KeyPress from None: t=30.201245500007644, value=b, duration=None>
30.2179 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
30.2337 	EXP 	fixation: autoDraw = False
30.2337 	EXP 	text: autoDraw = False
30.2337 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
30.2337 	EXP 	text: height = np.float64(0.05)
30.2337 	EXP 	text: height = np.float64(0.05)
30.2337 	EXP 	text: height = np.float64(0.05)
30.2337 	EXP 	text: text = 'RED'
30.2337 	EXP 	fixation: autoDraw = True
30.3006 	EXP 	Device response: <KeyPress from None: t=30.201245500007644, value=b, duration=0.09743409999646246>
30.7335 	INFO 	Keyboard events cleared
30.7334 	EXP 	fixation: autoDraw = False
30.7334 	EXP 	text: autoDraw = True
31.5000 	EXP 	Device response: <KeyPress from None: t=31.48542520002229, value=b, duration=None>
31.5004 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
31.5053 	DATA 	Keypress: b
31.5161 	EXP 	fixation: autoDraw = False
31.5161 	EXP 	text: autoDraw = False
31.5161 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
31.5161 	EXP 	text: height = np.float64(0.05)
31.5161 	EXP 	text: height = np.float64(0.05)
31.5161 	EXP 	text: height = np.float64(0.05)
31.5161 	EXP 	text: text = 'BLUE'
31.5161 	EXP 	fixation: autoDraw = True
31.5998 	EXP 	Device response: <KeyPress from None: t=31.48542520002229, value=b, duration=0.10396610002499074>
31.9994 	INFO 	Keyboard events cleared
31.9992 	EXP 	fixation: autoDraw = False
31.9992 	EXP 	text: autoDraw = True
32.7011 	DATA 	Keypress: r
32.7159 	EXP 	Device response: <KeyPress from None: t=32.69977430003928, value=r, duration=None>
32.7163 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
32.7321 	EXP 	fixation: autoDraw = False
32.7321 	EXP 	text: autoDraw = False
32.7321 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
32.7321 	EXP 	text: height = np.float64(0.05)
32.7321 	EXP 	text: height = np.float64(0.05)
32.7321 	EXP 	text: height = np.float64(0.05)
32.7321 	EXP 	text: text = 'RED'
32.7321 	EXP 	fixation: autoDraw = True
32.8158 	EXP 	Device response: <KeyPress from None: t=32.69977430003928, value=r, duration=0.11259659996721894>
33.2318 	INFO 	Keyboard events cleared
33.2316 	EXP 	fixation: autoDraw = False
33.2316 	EXP 	text: autoDraw = True
33.6986 	EXP 	Device response: <KeyPress from None: t=33.68620950001059, value=r, duration=None>
33.6990 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
33.7042 	DATA 	Keypress: r
33.7147 	EXP 	fixation: autoDraw = False
33.7147 	EXP 	text: autoDraw = False
33.7147 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
33.7147 	EXP 	text: height = np.float64(0.05)
33.7147 	EXP 	text: height = np.float64(0.05)
33.7147 	EXP 	text: height = np.float64(0.05)
33.7147 	EXP 	text: text = 'BLUE'
33.7147 	EXP 	fixation: autoDraw = True
33.7986 	EXP 	Device response: <KeyPress from None: t=33.68620950001059, value=r, duration=0.10874649998731911>
34.2146 	INFO 	Keyboard events cleared
34.2144 	EXP 	fixation: autoDraw = False
34.2144 	EXP 	text: autoDraw = True
34.9811 	EXP 	Device response: <KeyPress from None: t=34.97073950001504, value=b, duration=None>
34.9815 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
34.9870 	DATA 	Keypress: b
34.9973 	EXP 	fixation: autoDraw = False
34.9973 	EXP 	text: autoDraw = False
34.9973 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
34.9973 	EXP 	text: height = np.float64(0.05)
34.9973 	EXP 	text: height = np.float64(0.05)
34.9973 	EXP 	text: height = np.float64(0.05)
34.9973 	EXP 	text: text = 'RED'
34.9973 	EXP 	fixation: autoDraw = True
35.0978 	EXP 	Device response: <KeyPress from None: t=34.97073950001504, value=b, duration=0.11170379997929558>
35.4972 	INFO 	Keyboard events cleared
35.4970 	EXP 	fixation: autoDraw = False
35.4970 	EXP 	text: autoDraw = True
36.8135 	EXP 	Device response: <KeyPress from None: t=36.812516500009224, value=b, duration=None>
