7.6794 	EXP 	Device response: <KeyPress from None: t=7.663210900005652, value=down, duration=None>
7.6798 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
7.6955 	EXP 	fixation: autoDraw = False
7.6955 	EXP 	grating: autoDraw = False
7.6955 	EXP 	grating: ori = np.float64(0.0)
7.6955 	EXP 	fixation: autoDraw = True
7.8126 	EXP 	Device response: <KeyPress from None: t=7.663210900005652, value=down, duration=0.1480874999979278>
8.6950 	INFO 	Keyboard events cleared
8.6948 	EXP 	fixation: autoDraw = False
8.6948 	EXP 	grating: autoDraw = True
8.9947 	EXP 	grating: autoDraw = False
9.2782 	EXP 	Device response: <KeyPress from None: t=9.263905800005887, value=up, duration=None>
9.2785 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
9.2798 	DATA 	Keypress: up
9.2944 	EXP 	fixation: autoDraw = False
9.2944 	EXP 	grating: autoDraw = False
9.2944 	EXP 	grating: ori = np.float64(0.0)
9.2944 	EXP 	fixation: autoDraw = True
9.4616 	EXP 	Device response: <KeyPress from None: t=9.263905800005887, value=up, duration=0.18240639999567065>
10.2940 	INFO 	Keyboard events cleared
10.2938 	EXP 	fixation: autoDraw = False
10.2938 	EXP 	grating: autoDraw = True
10.5937 	EXP 	grating: autoDraw = False
10.8106 	EXP 	Device response: <KeyPress from None: t=10.802534800008289, value=up, duration=None>
10.8111 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
10.8125 	DATA 	Keypress: up
10.8268 	EXP 	fixation: autoDraw = False
10.8268 	EXP 	grating: autoDraw = False
10.8268 	EXP 	grating: ori = np.float64(0.0)
10.8268 	EXP 	fixation: autoDraw = True
10.9770 	EXP 	Device response: <KeyPress from None: t=10.802534800008289, value=up, duration=0.16066049999790266>
11.8264 	INFO 	Keyboard events cleared
11.8262 	EXP 	fixation: autoDraw = False
11.8262 	EXP 	grating: autoDraw = True
12.1260 	EXP 	grating: autoDraw = False
12.3263 	EXP 	Device response: <KeyPress from None: t=12.31424700000207, value=up, duration=None>
12.3268 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
12.3280 	DATA 	Keypress: up
12.3425 	EXP 	fixation: autoDraw = False
12.3425 	EXP 	grating: autoDraw = False
12.3425 	EXP 	grating: ori = np.float64(1.0)
12.3425 	EXP 	fixation: autoDraw = True
12.4597 	EXP 	Device response: <KeyPress from None: t=12.31424700000207, value=up, duration=0.1415683000086574>
13.3421 	INFO 	Keyboard events cleared
13.3420 	EXP 	fixation: autoDraw = False
13.3420 	EXP 	grating: autoDraw = True
13.6417 	EXP 	grating: autoDraw = False
13.9087 	EXP 	Device response: <KeyPress from None: t=13.902737199998228, value=up, duration=None>
13.9091 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
13.9105 	DATA 	Keypress: up
13.9248 	EXP 	fixation: autoDraw = False
13.9248 	EXP 	grating: autoDraw = False
13.9248 	EXP 	grating: ori = np.float64(-5.0)
13.9248 	EXP 	fixation: autoDraw = True
14.0587 	EXP 	Device response: <KeyPress from None: t=13.902737199998228, value=up, duration=0.1455846000026213>
14.9245 	INFO 	Keyboard events cleared
14.9243 	EXP 	fixation: autoDraw = False
14.9243 	EXP 	grating: autoDraw = True
15.2239 	EXP 	grating: autoDraw = False
15.4076 	EXP 	Device response: <KeyPress from None: t=15.39264780000667, value=up, duration=None>
15.4081 	EXP 	New trial (rep=10, index=0): <Trial 10 (0 in rep 10) data={'thisN': 10, 'thisTrialN': 0, 'thisRepN': 10}>
15.4095 	DATA 	Keypress: up
15.4239 	EXP 	fixation: autoDraw = False
15.4239 	EXP 	grating: autoDraw = False
15.4239 	EXP 	grating: ori = np.float64(3.0)
15.4239 	EXP 	fixation: autoDraw = True
15.4742 	EXP 	Device response: <KeyPress from None: t=15.39264780000667, value=up, duration=0.06954019999830052>
16.4234 	INFO 	Keyboard events cleared
16.4232 	EXP 	fixation: autoDraw = False
16.4232 	EXP 	grating: autoDraw = True
16.7231 	EXP 	grating: autoDraw = False
16.8401 	EXP 	Device response: <KeyPress from None: t=16.831201400011196, value=down, duration=None>
16.8405 	EXP 	New trial (rep=11, index=0): <Trial 11 (0 in rep 11) data={'thisN': 11, 'thisTrialN': 0, 'thisRepN': 11}>
16.8419 	DATA 	Keypress: down
16.8564 	EXP 	fixation: autoDraw = False
16.8564 	EXP 	grating: autoDraw = False
16.8564 	EXP 	grating: ori = np.float64(0.0)
16.8564 	EXP 	fixation: autoDraw = True
17.0068 	EXP 	Device response: <KeyPress from None: t=16.831201400011196, value=down, duration=0.16284979999181814>
17.8559 	INFO 	Keyboard events cleared
17.8558 	EXP 	fixation: autoDraw = False
17.8558 	EXP 	grating: autoDraw = True
18.1555 	EXP 	grating: autoDraw = False
18.5558 	EXP 	Device response: <KeyPress from None: t=18.548640200009686, value=up, duration=None>
18.5562 	EXP 	New trial (rep=12, index=0): <Trial 12 (0 in rep 12) data={'thisN': 12, 'thisTrialN': 0, 'thisRepN': 12}>
18.5575 	DATA 	Keypress: up
18.5719 	EXP 	fixation: autoDraw = False
18.5719 	EXP 	grating: autoDraw = False
18.5719 	EXP 	grating: ori = np.float64(0.0)
18.5719 	EXP 	fixation: autoDraw = True
18.7723 	EXP 	Device response: <KeyPress from None: t=18.548640200009686, value=up, duration=0.20835909999732394>
19.5715 	INFO 	Keyboard events cleared
19.5713 	EXP 	fixation: autoDraw = False
19.5713 	EXP 	grating: autoDraw = True
19.8711 	EXP 	grating: autoDraw = False
20.1550 	EXP 	Device response: <KeyPress from None: t=20.154096300000674, value=up, duration=None>
20.1554 	EXP 	New trial (rep=13, index=0): <Trial 13 (0 in rep 13) data={'thisN': 13, 'thisTrialN': 0, 'thisRepN': 13}>
20.1569 	DATA 	Keypress: up
20.1709 	EXP 	fixation: autoDraw = False
20.1709 	EXP 	grating: autoDraw = False
20.1709 	EXP 	grating: ori = np.float64(-3.0)
20.1709 	EXP 	fixation: autoDraw = True
20.3047 	EXP 	Device response: <KeyPress from None: t=20.154096300000674, value=up, duration=0.13794490000873338>
